id,date,tmax,tmin
USW00003145,1986-05-12,339,178
USW00003145,1986-05-13,350,161
USW00003145,1986-05-14,356,178
USW00003145,1986-05-15,322,200
USW00003145,1986-05-16,350,200
USW00003145,1986-05-17,344,222
USW00003145,1986-05-18,394,194
USW00003145,1986-05-19,411,206
USW00003145,1986-05-20,400,200
USW00003145,1986-05-21,356,211
USW00003145,1986-05-22,356,183
USW00003145,1986-05-23,361,200
USW00003145,1986-05-24,372,206
USW00003145,1986-05-25,394,222
USW00003145,1986-05-26,389,206
USW00003145,1986-05-27,406,217
USW00003145,1986-05-28,417,239
USW00003145,1986-05-29,406,250
USW00003145,1986-05-30,394,250
USW00003145,1986-05-31,394,244
USW00003145,1986-06-01,394,244
USW00003145,1986-06-02,394,244
USW00003145,1986-06-03,394,244
USW00003145,1986-06-04,383,250
USW00003145,1986-06-05,389,244
USW00003145,1986-06-06,389,228
USW00003145,1986-06-07,389,228
USW00003145,1986-06-08,372,217
USW00003145,1986-06-09,389,228
USW00003145,1986-06-10,400,233
USW00003145,1986-06-11,439,233
USW00003145,1986-06-12,433,244
USW00003145,1986-06-13,422,233
USW00003145,1986-06-14,428,239
USW00003145,1986-06-15,428,222
USW00003145,1986-06-16,433,239
USW00003145,1986-06-17,433,244
USW00003145,1986-06-18,406,261
USW00003145,1986-06-19,411,244
USW00003145,1986-06-20,417,222
USW00003145,1986-06-21,411,244
USW00003145,1986-06-22,383,217
USW00003145,1986-06-23,411,267
USW00003145,1986-06-24,439,272
USW00003145,1986-06-25,450,272
USW00003145,1986-06-26,461,261
USW00003145,1986-06-27,444,261
USW00003145,1986-06-28,422,289
USW00003145,1986-06-29,322,256
USW00003145,1986-06-30,389,250
USW00003145,1986-07-01,400,278
USW00003145,1986-07-02,389,283
USW00003145,1986-07-03,422,300
USW00003145,1986-07-04,400,294
USW00003145,1986-07-05,406,267
USW00003145,1986-07-06,406,256
USW00003145,1986-07-07,394,278
USW00003145,1986-07-08,422,267
USW00003145,1986-07-09,406,267
USW00003145,1986-07-10,400,267
USW00003145,1986-07-11,394,272
USW00003145,1986-07-12,406,267
USW00003145,1986-07-13,372,267
USW00003145,1986-07-14,311,261
USW00003145,1986-07-15,400,250
USW00003145,1986-07-16,400,267
USW00003145,1986-07-17,394,272
USW00003145,1986-07-18,400,267
USW00003145,1986-07-19,428,283
USW00003145,1986-07-20,439,267
USW00003145,1986-07-21,361,250
USW00003145,1986-07-22,356,250
USW00003145,1986-07-23,389,239
USW00003145,1986-07-24,394,261
USW00003145,1986-07-25,406,250
USW00003145,1986-07-26,422,250
USW00003145,1986-07-27,406,228
USW00003145,1986-07-28,422,256
USW00003145,1986-07-29,450,272
USW00003145,1986-07-30,456,283
USW00003145,1986-07-31,467,272
USW00003145,1986-08-01,411,283
USW00003145,1986-08-02,411,294
USW00003145,1986-08-03,450,294
USW00003145,1986-08-04,456,306
USW00003145,1986-08-05,428,317
USW00003145,1986-08-06,417,283
USW00003145,1986-08-07,433,294
USW00003145,1986-08-08,417,300
USW00003145,1986-08-09,428,300
USW00003145,1986-08-10,417,300
USW00003145,1986-08-11,350,283
USW00003145,1986-08-12,411,289
USW00003145,1986-08-13,428,289
USW00003145,1986-08-14,433,294
USW00003145,1986-08-15,417,283
USW00003145,1986-08-16,417,278
USW00003145,1986-08-17,394,294
USW00003145,1986-08-18,406,278
USW00003145,1986-08-19,433,294
USW00003145,1986-08-20,433,311
USW00003145,1986-08-21,439,306
USW00003145,1986-08-22,444,306
USW00003145,1986-08-23,411,294
USW00003145,1986-08-24,378,267
USW00003145,1986-08-25,378,278
USW00003145,1986-08-26,378,267
USW00003145,1986-08-27,394,272
USW00003145,1986-08-28,406,300
USW00003145,1986-08-29,400,289
USW00003145,1986-08-30,383,278
USW00003145,1986-08-31,406,278
USW00003145,1986-09-01,406,256
USW00003145,1986-09-02,400,228
USW00003145,1986-09-03,411,244
USW00003145,1986-09-04,433,278
USW00003145,1986-09-05,444,272
USW00003145,1986-09-06,456,272
USW00003145,1986-09-07,433,267
USW00003145,1986-09-08,394,289
USW00003145,1986-09-09,400,272
USW00003145,1986-09-10,361,228
USW00003145,1986-09-11,378,217
USW00003145,1986-09-12,361,239
USW00003145,1986-09-13,356,233
USW00003145,1986-09-14,361,217
USW00003145,1986-09-15,361,217
USW00003145,1986-09-16,372,206
USW00003145,1986-09-17,372,217
USW00003145,1986-09-18,356,222
USW00003145,1986-09-19,344,217
USW00003145,1986-09-20,322,200
USW00003145,1986-09-21,311,172
USW00003145,1986-09-22,244,194
USW00003145,1986-09-23,222,161
USW00003145,1986-09-24,261,128
USW00003145,1986-09-25,289,167
USW00003145,1986-09-26,272,150
USW00003145,1986-09-27,294,161
USW00003145,1986-09-28,294,172
USW00003145,1986-09-29,306,167
USW00003145,1986-09-30,344,167
USW00003145,1986-10-01,339,172
USW00003145,1986-10-02,267,161
USW00003145,1986-10-03,283,139
USW00003145,1986-10-04,317,189
USW00003145,1986-10-05,328,194
USW00003145,1986-10-06,350,189
USW00003145,1986-10-07,350,211
USW00003145,1986-10-08,339,217
USW00003145,1986-10-09,317,194
USW00003145,1986-10-10,256,172
USW00003145,1986-10-11,283,167
USW00003145,1986-10-12,267,172
USW00003145,1986-10-13,278,133
USW00003145,1986-10-14,300,128
USW00003145,1986-10-15,311,167
USW00003145,1986-10-16,339,156
USW00003145,1986-10-17,311,161
USW00003145,1986-10-18,283,139
USW00003145,1986-10-19,289,133
USW00003145,1986-10-20,289,133
USW00003145,1986-10-21,294,167
USW00003145,1986-10-22,289,167
USW00003145,1986-10-23,306,139
USW00003145,1986-10-24,322,156
USW00003145,1986-10-25,333,150
USW00003145,1986-10-26,339,172
USW00003145,1986-10-27,350,172
USW00003145,1986-10-28,344,167
USW00003145,1986-10-29,361,183
USW00003145,1986-10-30,339,172
USW00003145,1986-10-31,289,167
USW00003145,1986-11-01,261,161
USW00003145,1986-11-02,261,100
USW00003145,1986-11-03,278,139
USW00003145,1986-11-04,283,133
USW00003145,1986-11-05,294,150
USW00003145,1986-11-06,289,133
USW00003145,1986-11-07,250,100
USW00003145,1986-11-08,244,117
USW00003145,1986-11-09,239,100
USW00003145,1986-11-10,261,122
USW00003145,1986-11-11,250,117
USW00003145,1986-11-12,289,106
USW00003145,1986-11-13,306,122
USW00003145,1986-11-14,267,139
USW00003145,1986-11-15,294,139
USW00003145,1986-11-16,267,150
USW00003145,1986-11-17,222,161
USW00003145,1986-11-18,239,167
USW00003145,1986-11-19,261,128
USW00003145,1986-11-20,267,144
USW00003145,1986-11-21,278,122
USW00003145,1986-11-22,239,150
USW00003145,1986-11-23,222,128
USW00003145,1986-11-24,244,100
USW00003145,1986-11-25,244,89
USW00003145,1986-11-26,244,100
USW00003145,1986-11-27,239,100
USW00003145,1986-11-28,244,100
USW00003145,1986-11-29,244,89
USW00003145,1986-11-30,228,111
USW00003145,1986-12-01,233,106
USW00003145,1986-12-02,228,83
USW00003145,1986-12-03,239,94
USW00003145,1986-12-04,189,122
USW00003145,1986-12-05,206,122
USW00003145,1986-12-06,217,122
USW00003145,1986-12-07,194,117
USW00003145,1986-12-08,189,61
USW00003145,1986-12-09,189,67
USW00003145,1986-12-10,156,72
USW00003145,1986-12-11,167,39
USW00003145,1986-12-12,178,44
USW00003145,1986-12-13,200,56
USW00003145,1986-12-14,194,61
USW00003145,1986-12-15,222,67
USW00003145,1986-12-16,200,94
USW00003145,1986-12-17,217,111
USW00003145,1986-12-18,233,83
USW00003145,1986-12-19,239,89
USW00003145,1986-12-20,206,106
USW00003145,1986-12-21,217,89
USW00003145,1986-12-22,228,78
USW00003145,1986-12-23,222,83
USW00003145,1986-12-24,211,111
USW00003145,1986-12-25,200,67
USW00003145,1986-12-26,200,72
USW00003145,1986-12-27,206,72
USW00003145,1986-12-28,200,78
USW00003145,1986-12-29,222,100
USW00003145,1986-12-30,222,89
USW00003145,1986-12-31,206,94
USW00003145,1987-01-01,239,83
USW00003145,1987-01-02,228,89
USW00003145,1987-01-03,239,67
USW00003145,1987-01-04,200,72
USW00003145,1987-01-05,189,89
USW00003145,1987-01-06,172,61
USW00003145,1987-01-07,183,67
USW00003145,1987-01-08,167,56
USW00003145,1987-01-09,161,72
USW00003145,1987-01-10,183,72
USW00003145,1987-01-11,200,94
USW00003145,1987-01-12,228,72
USW00003145,1987-01-13,211,72
USW00003145,1987-01-14,167,83
USW00003145,1987-01-15,167,28
USW00003145,1987-01-16,111,11
USW00003145,1987-01-17,133,17
USW00003145,1987-01-18,144,-6
USW00003145,1987-01-19,183,22
USW00003145,1987-01-20,156,83
USW00003145,1987-01-21,172,22
USW00003145,1987-01-22,194,44
USW00003145,1987-01-23,228,83
USW00003145,1987-01-24,239,61
USW00003145,1987-01-25,239,83
USW00003145,1987-01-26,267,94
USW00003145,1987-01-27,261,117
USW00003145,1987-01-28,261,139
USW00003145,1987-01-29,244,106
USW00003145,1987-01-30,194,111
USW00003145,1987-01-31,239,100
USW00003145,1987-02-01,239,78
USW00003145,1987-02-02,267,89
USW00003145,1987-02-03,244,100
USW00003145,1987-02-04,239,83
USW00003145,1987-02-05,256,139
USW00003145,1987-02-06,267,128
USW00003145,1987-02-07,278,150
USW00003145,1987-02-08,283,122
USW00003145,1987-02-09,278,106
USW00003145,1987-02-10,289,139
USW00003145,1987-02-11,256,122
USW00003145,1987-02-12,267,117
USW00003145,1987-02-13,267,117
USW00003145,1987-02-14,250,133
USW00003145,1987-02-15,256,106
USW00003145,1987-02-16,222,117
USW00003145,1987-02-17,228,67
USW00003145,1987-02-18,222,61
USW00003145,1987-02-19,194,94
USW00003145,1987-02-20,183,50
USW00003145,1987-02-21,228,67
USW00003145,1987-02-22,222,61
USW00003145,1987-02-23,194,50
USW00003145,1987-02-24,172,83
USW00003145,1987-02-25,161,67
USW00003145,1987-02-26,139,44
USW00003145,1987-02-27,200,17
USW00003145,1987-02-28,217,61
USW00003145,1987-03-01,228,83
USW00003145,1987-03-02,256,94
USW00003145,1987-03-03,289,106
USW00003145,1987-03-04,322,128
USW00003145,1987-03-05,289,139
USW00003145,1987-03-06,228,161
USW00003145,1987-03-07,250,133
USW00003145,1987-03-08,256,144
USW00003145,1987-03-09,250,128
USW00003145,1987-03-10,283,111
USW00003145,1987-03-11,278,117
USW00003145,1987-03-12,322,122
USW00003145,1987-03-13,289,122
USW00003145,1987-03-14,256,133
USW00003145,1987-03-15,194,111
USW00003145,1987-03-16,217,61
USW00003145,1987-03-17,250,83
USW00003145,1987-03-18,278,117
USW00003145,1987-03-19,228,106
USW00003145,1987-03-20,217,72
USW00003145,1987-03-21,206,100
USW00003145,1987-03-22,200,83
USW00003145,1987-03-23,233,78
USW00003145,1987-03-24,222,122
USW00003145,1987-03-25,256,106
USW00003145,1987-03-26,267,144
USW00003145,1987-03-27,267,100
USW00003145,1987-03-28,233,111
USW00003145,1987-03-29,228,100
USW00003145,1987-03-30,256,100
USW00003145,1987-03-31,311,106
USW00003145,1987-04-01,306,117
USW00003145,1987-04-02,328,117
USW00003145,1987-04-03,239,144
USW00003145,1987-04-04,228,111
USW00003145,1987-04-05,267,122
USW00003145,1987-04-06,306,144
USW00003145,1987-04-07,328,156
USW00003145,1987-04-08,333,189
USW00003145,1987-04-09,350,161
USW00003145,1987-04-10,356,178
USW00003145,1987-04-11,339,178
USW00003145,1987-04-12,317,161
USW00003145,1987-04-13,322,161
USW00003145,1987-04-14,367,156
USW00003145,1987-04-15,394,172
USW00003145,1987-04-16,372,178
USW00003145,1987-04-17,378,172
USW00003145,1987-04-18,311,189
USW00003145,1987-04-19,278,167
USW00003145,1987-04-20,306,178
USW00003145,1987-04-21,350,194
USW00003145,1987-04-22,350,206
USW00003145,1987-04-23,356,200
USW00003145,1987-04-24,383,200
USW00003145,1987-04-25,378,206
USW00003145,1987-04-26,367,217
USW00003145,1987-04-27,372,211
USW00003145,1987-04-28,361,228
USW00003145,1987-04-29,356,228
USW00003145,1987-04-30,294,194
USW00003145,1987-05-01,289,189
USW00003145,1987-05-02,294,172
USW00003145,1987-05-03,350,172
USW00003145,1987-05-04,372,178
USW00003145,1987-05-05,400,194
USW00003145,1987-05-06,389,200
USW00003145,1987-05-07,394,272
USW00003145,1987-05-08,389,250
USW00003145,1987-05-09,383,256
USW00003145,1987-05-10,367,256
USW00003145,1987-05-11,356,217
USW00003145,1987-05-12,394,222
USW00003145,1987-05-13,372,228
USW00003145,1987-05-14,383,233
USW00003145,1987-05-15,333,250
USW00003145,1987-05-16,361,244
USW00003145,1987-05-17,367,211
USW00003145,1987-05-18,356,217
USW00003145,1987-05-19,339,200
USW00003145,1987-05-20,289,167
USW00003145,1987-05-21,289,167
USW00003145,1987-05-22,322,161
USW00003145,1987-05-23,339,178
USW00003145,1987-05-24,317,172
USW00003145,1987-05-25,272,161
USW00003145,1987-05-26,261,144
USW00003145,1987-05-27,272,150
USW00003145,1987-05-28,311,150
USW00003145,1987-05-29,328,183
USW00003145,1987-05-30,356,189
USW00003145,1987-05-31,378,200
USW00003145,1987-06-01,394,222
USW00003145,1987-06-02,417,222
USW00003145,1987-06-03,422,239
USW00003145,1987-06-04,422,256
USW00003145,1987-06-05,411,306
USW00003145,1987-06-06,383,272
USW00003145,1987-06-07,383,222
USW00003145,1987-06-08,394,211
USW00003145,1987-06-09,406,233
USW00003145,1987-06-10,406,239
USW00003145,1987-06-11,411,228
USW00003145,1987-06-12,411,250
USW00003145,1987-06-13,433,267
USW00003145,1987-06-14,439,261
USW00003145,1987-06-15,389,239
USW00003145,1987-06-16,406,244
USW00003145,1987-06-17,411,211
USW00003145,1987-06-18,400,206
USW00003145,1987-06-19,406,222
USW00003145,1987-06-20,394,250
USW00003145,1987-06-21,394,206
USW00003145,1987-06-22,383,233
USW00003145,1987-06-23,389,228
USW00003145,1987-06-24,411,233
USW00003145,1987-06-25,428,250
USW00003145,1987-06-26,439,250
USW00003145,1987-06-27,444,256
USW00003145,1987-06-28,428,250
USW00003145,1987-06-29,428,239
USW00003145,1987-06-30,417,233
USW00003145,1987-07-01,406,256
USW00003145,1987-07-02,411,244
USW00003145,1987-07-03,428,256
USW00003145,1987-07-04,406,239
USW00003145,1987-07-05,417,228
USW00003145,1987-07-06,400,256
USW00003145,1987-07-07,417,256
USW00003145,1987-07-08,400,244
USW00003145,1987-07-09,383,250
USW00003145,1987-07-10,394,261
USW00003145,1987-07-11,417,244
USW00003145,1987-07-12,433,256
USW00003145,1987-07-13,439,267
USW00003145,1987-07-14,456,278
USW00003145,1987-07-15,406,311
USW00003145,1987-07-16,389,278
USW00003145,1987-07-17,378,250
USW00003145,1987-07-18,372,206
USW00003145,1987-07-19,406,244
USW00003145,1987-07-20,417,300
USW00003145,1987-07-21,378,272
USW00003145,1987-07-22,389,211
USW00003145,1987-07-23,417,228
USW00003145,1987-07-24,439,244
USW00003145,1987-07-25,428,272
USW00003145,1987-07-26,417,311
USW00003145,1987-07-27,411,283
USW00003145,1987-07-28,417,278
USW00003145,1987-07-29,439,289
USW00003145,1987-07-30,444,283
USW00003145,1987-07-31,411,306
USW00003145,1987-08-01,394,306
USW00003145,1987-08-02,422,289
USW00003145,1987-08-03,422,306
USW00003145,1987-08-04,417,311
USW00003145,1987-08-05,367,250
USW00003145,1987-08-06,406,283
USW00003145,1987-08-07,411,283
USW00003145,1987-08-08,433,306
USW00003145,1987-08-09,411,300
USW00003145,1987-08-10,411,289
USW00003145,1987-08-11,400,283
USW00003145,1987-08-12,411,267
USW00003145,1987-08-13,411,261
USW00003145,1987-08-14,383,256
USW00003145,1987-08-15,383,233
USW00003145,1987-08-16,394,244
USW00003145,1987-08-17,411,244
USW00003145,1987-08-18,422,256
USW00003145,1987-08-19,372,267
USW00003145,1987-08-20,411,244
USW00003145,1987-08-21,394,278
USW00003145,1987-08-22,389,300
USW00003145,1987-08-23,411,278
USW00003145,1987-08-24,406,278
USW00003145,1987-08-25,400,261
USW00003145,1987-08-26,394,272
USW00003145,1987-08-27,411,244
USW00003145,1987-08-28,422,261
USW00003145,1987-08-29,406,256
USW00003145,1987-08-30,450,283
USW00003145,1987-08-31,456,294
USW00003145,1987-09-01,439,311
USW00003145,1987-09-02,439,289
USW00003145,1987-09-03,406,283
USW00003145,1987-09-04,367,283
USW00003145,1987-09-05,389,261
USW00003145,1987-09-06,383,239
USW00003145,1987-09-07,400,222
USW00003145,1987-09-08,417,228
USW00003145,1987-09-09,417,228
USW00003145,1987-09-10,411,239
USW00003145,1987-09-11,406,250
USW00003145,1987-09-12,383,222
USW00003145,1987-09-13,306,194
USW00003145,1987-09-14,356,183
USW00003145,1987-09-15,372,222
USW00003145,1987-09-16,361,228
USW00003145,1987-09-17,372,211
USW00003145,1987-09-18,367,228
USW00003145,1987-09-19,394,239
USW00003145,1987-09-20,406,233
USW00003145,1987-09-21,372,267
USW00003145,1987-09-22,361,239
USW00003145,1987-09-23,361,222
USW00003145,1987-09-24,367,239
USW00003145,1987-09-25,383,239
USW00003145,1987-09-26,378,250
USW00003145,1987-09-27,383,228
USW00003145,1987-09-28,389,244
USW00003145,1987-09-29,422,244
USW00003145,1987-09-30,400,256
USW00003145,1987-10-01,406,261
USW00003145,1987-10-02,406,244
USW00003145,1987-10-03,406,256
USW00003145,1987-10-04,411,244
USW00003145,1987-10-05,417,194
USW00003145,1987-10-06,428,222
USW00003145,1987-10-07,422,222
USW00003145,1987-10-08,372,233
USW00003145,1987-10-09,367,222
USW00003145,1987-10-10,361,217
USW00003145,1987-10-11,289,211
USW00003145,1987-10-12,306,211
USW00003145,1987-10-13,294,194
USW00003145,1987-10-14,317,178
USW00003145,1987-10-15,339,183
USW00003145,1987-10-16,339,178
USW00003145,1987-10-17,361,206
USW00003145,1987-10-18,350,206
USW00003145,1987-10-19,356,194
USW00003145,1987-10-20,367,206
USW00003145,1987-10-21,333,206
USW00003145,1987-10-22,294,206
USW00003145,1987-10-23,311,189
USW00003145,1987-10-24,289,172
USW00003145,1987-10-25,306,206
USW00003145,1987-10-26,328,217
USW00003145,1987-10-27,317,244
USW00003145,1987-10-28,317,206
USW00003145,1987-10-29,283,206
USW00003145,1987-10-30,283,161
USW00003145,1987-10-31,228,167
USW00003145,1987-11-01,228,167
USW00003145,1987-11-02,250,167
USW00003145,1987-11-03,228,161
USW00003145,1987-11-04,267,161
USW00003145,1987-11-05,244,172
USW00003145,1987-11-06,244,150
USW00003145,1987-11-07,256,128
USW00003145,1987-11-08,272,139
USW00003145,1987-11-09,283,156
USW00003145,1987-11-10,294,150
USW00003145,1987-11-11,278,139
USW00003145,1987-11-12,289,144
USW00003145,1987-11-13,283,133
USW00003145,1987-11-14,256,150
USW00003145,1987-11-15,206,139
USW00003145,1987-11-16,233,83
USW00003145,1987-11-17,222,100
USW00003145,1987-11-18,244,122
USW00003145,1987-11-19,256,117
USW00003145,1987-11-20,256,111
USW00003145,1987-11-21,244,106
USW00003145,1987-11-22,244,94
USW00003145,1987-11-23,239,106
USW00003145,1987-11-24,239,100
USW00003145,1987-11-25,222,78
USW00003145,1987-11-26,200,83
USW00003145,1987-11-27,206,78
USW00003145,1987-11-28,211,83
USW00003145,1987-11-29,217,67
USW00003145,1987-11-30,222,67
USW00003145,1987-12-01,233,78
USW00003145,1987-12-02,233,100
USW00003145,1987-12-03,244,100
USW00003145,1987-12-04,206,111
USW00003145,1987-12-05,211,122
USW00003145,1987-12-06,239,89
USW00003145,1987-12-07,228,100
USW00003145,1987-12-08,222,67
USW00003145,1987-12-09,228,89
USW00003145,1987-12-10,244,117
USW00003145,1987-12-11,239,117
USW00003145,1987-12-12,189,122
USW00003145,1987-12-13,133,83
USW00003145,1987-12-14,133,50
USW00003145,1987-12-15,128,22
USW00003145,1987-12-16,167,61
USW00003145,1987-12-17,128,72
USW00003145,1987-12-18,172,100
USW00003145,1987-12-19,150,67
USW00003145,1987-12-20,172,83
USW00003145,1987-12-21,194,67
USW00003145,1987-12-22,206,67
USW00003145,1987-12-23,167,89
USW00003145,1987-12-24,117,56
USW00003145,1987-12-25,106,39
USW00003145,1987-12-26,128,-6
USW00003145,1987-12-27,133,0
USW00003145,1987-12-28,150,22
USW00003145,1987-12-29,172,28
USW00003145,1987-12-30,156,67
USW00003145,1987-12-31,156,56
USW00003145,1988-01-01,150,61
USW00003145,1988-01-02,167,50
USW00003145,1988-01-03,144,78
USW00003145,1988-01-04,178,89
USW00003145,1988-01-05,178,106
USW00003145,1988-01-06,189,67
USW00003145,1988-01-07,189,72
USW00003145,1988-01-08,200,44
USW00003145,1988-01-09,206,83
USW00003145,1988-01-10,228,89
USW00003145,1988-01-11,217,111
USW00003145,1988-01-12,206,94
USW00003145,1988-01-13,183,94
USW00003145,1988-01-14,228,117
USW00003145,1988-01-15,211,78
USW00003145,1988-01-16,206,117
USW00003145,1988-01-17,206,100
USW00003145,1988-01-18,167,78
USW00003145,1988-01-19,144,50
USW00003145,1988-01-20,144,56
USW00003145,1988-01-21,172,33
USW00003145,1988-01-22,172,72
USW00003145,1988-01-23,211,67
USW00003145,1988-01-24,228,67
USW00003145,1988-01-25,211,100
USW00003145,1988-01-26,228,83
USW00003145,1988-01-27,211,106
USW00003145,1988-01-28,278,117
USW00003145,1988-01-29,250,111
USW00003145,1988-01-30,239,111
USW00003145,1988-01-31,211,78
USW00003145,1988-02-01,206,106
USW00003145,1988-02-02,167,117
USW00003145,1988-02-03,172,94
USW00003145,1988-02-04,194,128
USW00003145,1988-02-05,217,111
USW00003145,1988-02-06,228,94
USW00003145,1988-02-07,233,83
USW00003145,1988-02-08,256,94
USW00003145,1988-02-09,272,111
USW00003145,1988-02-10,272,122
USW00003145,1988-02-11,261,133
USW00003145,1988-02-12,278,117
USW00003145,1988-02-13,278,94
USW00003145,1988-02-14,244,111
USW00003145,1988-02-15,267,100
USW00003145,1988-02-16,272,94
USW00003145,1988-02-17,200,117
USW00003145,1988-02-18,222,33
USW00003145,1988-02-19,222,128
USW00003145,1988-02-20,250,67
USW00003145,1988-02-21,256,100
USW00003145,1988-02-22,278,94
USW00003145,1988-02-23,272,100
USW00003145,1988-02-24,294,111
USW00003145,1988-02-25,272,111
USW00003145,1988-02-26,267,156
USW00003145,1988-02-27,278,133
USW00003145,1988-02-28,278,133
USW00003145,1988-02-29,250,144
USW00003145,1988-03-01,244,122
USW00003145,1988-03-02,211,128
USW00003145,1988-03-03,244,111
USW00003145,1988-03-04,256,94
USW00003145,1988-03-05,278,122
USW00003145,1988-03-06,289,128
USW00003145,1988-03-07,294,133
USW00003145,1988-03-08,256,139
USW00003145,1988-03-09,294,94
USW00003145,1988-03-10,217,122
USW00003145,1988-03-11,200,83
USW00003145,1988-03-12,206,56
USW00003145,1988-03-13,222,72
USW00003145,1988-03-14,256,89
USW00003145,1988-03-15,261,89
USW00003145,1988-03-16,244,117
USW00003145,1988-03-17,244,89
USW00003145,1988-03-18,267,94
USW00003145,1988-03-19,306,117
USW00003145,1988-03-20,322,111
USW00003145,1988-03-21,322,133
USW00003145,1988-03-22,317,122
USW00003145,1988-03-23,328,150
USW00003145,1988-03-24,339,178
USW00003145,1988-03-25,350,206
USW00003145,1988-03-26,367,183
USW00003145,1988-03-27,356,167
USW00003145,1988-03-28,261,172
USW00003145,1988-03-29,250,117
USW00003145,1988-03-30,278,117
USW00003145,1988-03-31,239,139
USW00003145,1988-04-01,267,106
USW00003145,1988-04-02,300,117
USW00003145,1988-04-03,317,150
USW00003145,1988-04-04,317,139
USW00003145,1988-04-05,333,144
USW00003145,1988-04-06,389,172
USW00003145,1988-04-07,372,167
USW00003145,1988-04-08,350,200
USW00003145,1988-04-09,311,217
USW00003145,1988-04-10,339,167
USW00003145,1988-04-11,361,183
USW00003145,1988-04-12,350,167
USW00003145,1988-04-13,256,167
USW00003145,1988-04-14,267,156
USW00003145,1988-04-15,194,117
USW00003145,1988-04-16,217,106
USW00003145,1988-04-17,250,122
USW00003145,1988-04-18,267,144
USW00003145,1988-04-19,283,150
USW00003145,1988-04-20,267,156
USW00003145,1988-04-21,217,128
USW00003145,1988-04-22,239,106
USW00003145,1988-04-23,233,133
USW00003145,1988-04-24,267,94
USW00003145,1988-04-25,311,139
USW00003145,1988-04-26,356,167
USW00003145,1988-04-27,356,183
USW00003145,1988-04-28,278,189
USW00003145,1988-04-29,328,150
USW00003145,1988-04-30,311,161
USW00003145,1988-05-01,256,128
USW00003145,1988-05-02,272,150
USW00003145,1988-05-03,339,139
USW00003145,1988-05-04,339,161
USW00003145,1988-05-05,250,139
USW00003145,1988-05-06,228,106
USW00003145,1988-05-07,250,133
USW00003145,1988-05-08,278,133
USW00003145,1988-05-09,333,150
USW00003145,1988-05-10,389,172
USW00003145,1988-05-11,422,200
USW00003145,1988-05-12,433,233
USW00003145,1988-05-13,406,261
USW00003145,1988-05-14,383,222
USW00003145,1988-05-15,383,222
USW00003145,1988-05-16,378,239
USW00003145,1988-05-17,333,206
USW00003145,1988-05-18,333,183
USW00003145,1988-05-19,361,183
USW00003145,1988-05-20,378,194
USW00003145,1988-05-21,389,178
USW00003145,1988-05-22,417,222
USW00003145,1988-05-23,406,217
USW00003145,1988-05-24,372,228
USW00003145,1988-05-25,383,189
USW00003145,1988-05-26,394,233
USW00003145,1988-05-27,372,194
USW00003145,1988-05-28,361,194
USW00003145,1988-05-29,256,144
USW00003145,1988-05-30,272,128
USW00003145,1988-05-31,317,144
USW00003145,1988-06-01,356,178
USW00003145,1988-06-02,406,200
USW00003145,1988-06-03,411,233
USW00003145,1988-06-04,394,222
USW00003145,1988-06-05,350,206
USW00003145,1988-06-06,306,167
USW00003145,1988-06-07,322,167
USW00003145,1988-06-08,356,189
USW00003145,1988-06-09,378,183
USW00003145,1988-06-10,383,206
USW00003145,1988-06-11,378,228
USW00003145,1988-06-12,350,206
USW00003145,1988-06-13,394,211
USW00003145,1988-06-14,400,222
USW00003145,1988-06-15,406,200
USW00003145,1988-06-16,417,222
USW00003145,1988-06-17,378,272
USW00003145,1988-06-18,378,217
USW00003145,1988-06-19,400,228
USW00003145,1988-06-20,367,250
USW00003145,1988-06-21,394,222
USW00003145,1988-06-22,433,261
USW00003145,1988-06-23,461,272
USW00003145,1988-06-24,417,256
USW00003145,1988-06-25,383,244
USW00003145,1988-06-26,400,239
USW00003145,1988-06-27,417,256
USW00003145,1988-06-28,411,278
USW00003145,1988-06-29,417,256
USW00003145,1988-06-30,428,267
USW00003145,1988-07-01,428,261
USW00003145,1988-07-02,428,272
USW00003145,1988-07-03,406,261
USW00003145,1988-07-04,417,250
USW00003145,1988-07-05,417,267
USW00003145,1988-07-06,417,261
USW00003145,1988-07-07,433,283
USW00003145,1988-07-08,444,278
USW00003145,1988-07-09,439,283
USW00003145,1988-07-10,389,289
USW00003145,1988-07-11,394,256
USW00003145,1988-07-12,417,244
USW00003145,1988-07-13,433,250
USW00003145,1988-07-14,428,250
USW00003145,1988-07-15,433,250
USW00003145,1988-07-16,433,239
USW00003145,1988-07-17,417,278
USW00003145,1988-07-18,339,272
USW00003145,1988-07-19,389,256
USW00003145,1988-07-20,406,283
USW00003145,1988-07-21,389,272
USW00003145,1988-07-22,428,289
USW00003145,1988-07-23,417,289
USW00003145,1988-07-24,428,289
USW00003145,1988-07-25,444,294
USW00003145,1988-07-26,394,294
USW00003145,1988-07-27,372,267
USW00003145,1988-07-28,406,278
USW00003145,1988-07-29,394,278
USW00003145,1988-07-30,328,272
USW00003145,1988-07-31,389,261
USW00003145,1988-08-01,400,272
USW00003145,1988-08-02,394,267
USW00003145,1988-08-03,417,267
USW00003145,1988-08-04,422,261
USW00003145,1988-08-05,417,294
USW00003145,1988-08-06,417,272
USW00003145,1988-08-07,406,228
USW00003145,1988-08-08,411,244
USW00003145,1988-08-09,428,228
USW00003145,1988-08-10,433,228
