ID_number,Country,State,Parish,Area_sampled,Latitude,Longitude,Trap_type,Date_set_out,Date_picked_up,Site_number,Order,Family,Genus,Specific_epithet,Sex,Collectors,Identified_by,Verified_by,Notes
10260790,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,26,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260791,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260792,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260793,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260794,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260795,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260796,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260797,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Megachilidae,Osmia,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260798,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,12,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260799,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,41,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260800,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,41,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260801,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,41,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260802,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,41,Hymenoptera,Andrenidae,,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260803,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260804,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260805,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260806,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260807,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Andrenidae,,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260808,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260809,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260810,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260811,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,43,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260812,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,17,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260813,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,17,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260814,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,17,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260815,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,17,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260816,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260817,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260818,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260819,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260820,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260821,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260822,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260823,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,23,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260824,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,28,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260825,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,28,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260826,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260827,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260828,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260829,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260830,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260831,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260832,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260833,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260834,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260835,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260836,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,38,Hymenoptera,Halictidae,Lasioglossum,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260837,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260838,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260839,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260840,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260841,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260842,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260843,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260844,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,5,Hymenoptera,Andrenidae,Andrena,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260845,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260846,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260847,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260848,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,,,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260849,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260850,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260851,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260852,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260853,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260854,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260855,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260856,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,39,Hymenoptera,Apidae,Eucera,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260857,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,27,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260858,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,27,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260859,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,27,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260860,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,12-Mar-2020,19-Mar-2020,27,Hymenoptera,Halictidae,Lasioglossum,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260861,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260862,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260863,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260864,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260865,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260866,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260867,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,12,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260868,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,17,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260869,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,17,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260870,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Anthophora,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260871,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260872,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260873,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260874,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260875,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260876,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260877,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260878,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260879,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260880,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260881,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260882,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260883,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,28,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260884,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260885,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260886,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260887,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260888,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260889,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260890,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,5,Hymenoptera,Halictidae,Lasioglossum,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260891,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,39,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260892,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,39,Hymenoptera,Andrenidae,Andrena,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260893,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,39,Hymenoptera,Megachilidae,Osmia,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260894,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,39,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260895,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,39,Hymenoptera,Apidae,Eucera,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260896,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,26-Mar-2020,2-Apr-2020,39,Hymenoptera,Andrenidae,,,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
